CurrentMapping,CurrentCtpOfferId,OldMapping,OldCtpOfferId
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^BR2^BR^1^Year^Direct^edu.microsoft.com_edu^Local,b6828685-1ed2-48aa-9b01-f89a9a07418f,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^BR2^BR^1^Year^Direct^^Local,521be5e9-ded5-49b0-81ac-ba6e1d5d9a85
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^FI^1^Year^Direct^edu.microsoft.com_edu^Global,11c01f15-39bd-40aa-9d44-e8022db386ef,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^FI^1^Year^Direct^^Global,efb79595-95b6-4232-ba1f-807e0de74730
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^BZ^1^Year^Direct^edu.microsoft.com_edu^Global,7fd1f196-a9d6-4bcf-9592-cd5cb001a7ae,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^BZ^1^Year^Direct^^Global,457f0800-8546-4184-a3d0-190240e80565
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^TH^1^Year^Direct^edu.microsoft.com_edu^Global,e98eab39-5569-4f9e-856b-2a572de30c28,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^TH^1^Year^Direct^^Global,4d09d01f-e5f3-47e4-bad1-9b02e5e94078
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^NG^1^Year^Direct^edu.microsoft.com_edu^Global,65edbc4f-1399-4d4a-80a6-8806d7cb06a7,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^NG^1^Year^Direct^^Global,fa30f921-6485-4958-88db-ceb504d382d4
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^CHF^LI^1^Year^Direct^edu.microsoft.com_edu^Global,0cf12bce-9614-4c0e-acdf-23074a719b56,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^CHF^LI^1^Year^Direct^^Global,36633053-2b47-4ef4-abf8-229725534064
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^TJ^1^Year^Direct^edu.microsoft.com_edu^Global,9592f159-d2c7-46f9-bece-01e731df54e4,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^TJ^1^Year^Direct^^Global,bee1e969-8a7b-4ad4-9548-6c5850184a42
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^AT^1^Year^Direct^edu.microsoft.com_edu^Global,535d27d8-6969-4b70-9ac3-f678cb0714d3,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^AT^1^Year^Direct^^Global,45da15d4-50e3-4249-a1da-100cbbc48bce
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^NP^1^Year^Direct^edu.microsoft.com_edu^Global,991647c1-d35b-4ceb-a293-294e613dc487,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^NP^1^Year^Direct^^Global,4390f3da-603c-4cff-be17-9b248fd23493
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BB^1^Year^Direct^edu.microsoft.com_edu^Global,ae199c37-592f-404b-b226-eebe5a270be4,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BB^1^Year^Direct^^Global,80b5d27b-ef40-42c4-a949-a8a8cdcbacdc
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^NA^1^Year^Direct^edu.microsoft.com_edu^Global,4ec78f15-1831-49f2-9a84-a2c6f6824c62,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^NA^1^Year^Direct^^Global,6bc801ff-3853-48f2-878c-89c59df054f9
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BZ^1^Year^Direct^edu.microsoft.com_edu^Global,2631654a-fe62-4a09-869a-38e07d3e811c,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BZ^1^Year^Direct^^Global,f12c9010-2244-426c-8dc9-4935f3332288
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^SN^1^Year^Direct^edu.microsoft.com_edu^Global,22a84a7e-183c-4efa-9807-71832f5c8324,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^SN^1^Year^Direct^^Global,288fa23b-470a-4217-ade7-08c7b2fbf994
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^KZ^1^Year^Direct^edu.microsoft.com_edu^Global,33c0b557-d724-461b-9831-07b86562daea,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^KZ^1^Year^Direct^^Global,417e18b6-50d1-4432-b632-fedf34533db9
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^TJ^1^Year^Direct^edu.microsoft.com_edu^Global,c3d47af6-9de4-4ed7-92ef-a37308789d66,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^TJ^1^Year^Direct^^Global,5c3a2337-acd3-4955-87cd-8d953cf62805
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^ARS^AR^1^Year^Direct^edu.microsoft.com_edu^Global,4f519469-1dc3-49c4-825e-9ca0c54b9d97,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^ARS^AR^1^Year^Direct^^Global,e5619c9a-dce7-49f8-9c4b-dd511a98a910
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^SG^1^Year^Direct^edu.microsoft.com_edu^Global,0d86a8fb-7fb5-4cd6-acd1-3adcfa5afbba,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^SG^1^Year^Direct^^Global,5f198b44-c15b-415f-8f9c-3303233458b1
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^VI^1^Year^Direct^edu.microsoft.com_edu^Global,eb7b2c5b-08ba-46c4-a92c-1439fb8c2943,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^VI^1^Year^Direct^^Global,4119d92d-d485-423e-bb77-913360a36fb3
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^DZ^1^Year^Direct^edu.microsoft.com_edu^Global,345161fe-2125-44f2-975b-6ea514f0d3c0,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^DZ^1^Year^Direct^^Global,f8ffb09c-761a-493e-8392-e1da7092e5e5
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^PE^1^Year^Direct^edu.microsoft.com_edu^Global,8f0c25eb-11e3-4210-b7ed-3ec238413ffd,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^PE^1^Year^Direct^^Global,7733d09a-08cf-44ff-84e7-40ded9a3c487
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^EC^1^Year^Direct^edu.microsoft.com_edu^Global,001e7c4d-4402-44fe-ae2c-c4007eb43f90,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^EC^1^Year^Direct^^Global,c0687a6e-cc70-46cc-b097-d8ebaea7fb6b
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^RS^1^Year^Direct^edu.microsoft.com_edu^Global,3461af29-975e-491f-bef7-8776e5791d17,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^RS^1^Year^Direct^^Global,2c8f2a98-73bf-41e3-8198-01cdc5223736
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^NI^1^Year^Direct^edu.microsoft.com_edu^Global,380a28e3-624c-4527-a3dc-682e43e41603,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^NI^1^Year^Direct^^Global,ca4902f2-7b63-4bb5-b538-8e0fbb705e76
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^CI^1^Year^Direct^edu.microsoft.com_edu^Global,1db48de0-fef2-488a-b463-39d1b0015ef3,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^CI^1^Year^Direct^^Global,5097e4fa-5490-46e4-8229-6e185151951d
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^HN^1^Year^Direct^edu.microsoft.com_edu^Global,21fcdc76-dc78-48c2-8ec7-76ab22c4698e,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^HN^1^Year^Direct^^Global,363e5f36-baa7-44c5-866b-dc69a9bd56f1
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^PL^1^Year^Direct^edu.microsoft.com_edu^Global,d1a9d758-9dee-4183-9146-c218b7f847e4,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^PL^1^Year^Direct^^Global,8433eedc-6fa3-45f4-8dc4-2cea944484c6
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^GR^1^Year^Direct^edu.microsoft.com_edu^Global,df42cf83-1912-4c26-9003-ced5a9c238fe,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^GR^1^Year^Direct^^Global,3969b0b7-d221-497c-9615-1f2dcc5d9c53
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^KG^1^Year^Direct^edu.microsoft.com_edu^Global,13fe0e7a-001f-4674-a8de-2f1b1376eeb7,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^KG^1^Year^Direct^^Global,7438d0cf-2d90-40e8-919d-08e9ee1fb19a
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^UY^1^Year^Direct^edu.microsoft.com_edu^Global,35eff3dd-38cc-4452-b20e-4c42ef78e6ec,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^UY^1^Year^Direct^^Global,ff44894f-64cd-4e8e-849b-2475c5d2cd02
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^GT^1^Year^Direct^edu.microsoft.com_edu^Global,9296743d-a58c-4d14-a8ee-f3da8b144237,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^GT^1^Year^Direct^^Global,cdef26cf-8831-4a21-b28e-8129d8c3e363
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^GH^1^Year^Direct^edu.microsoft.com_edu^Global,c215995f-a180-4a76-b0a2-79f2c82d8bd9,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^GH^1^Year^Direct^^Global,fe473c90-4b3d-4ecd-8d62-6744b5266fef
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^KG^1^Year^Direct^edu.microsoft.com_edu^Global,8c34dc06-50b4-47ed-9d1c-9e386393aa12,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^KG^1^Year^Direct^^Global,9d91ea77-bdb5-4a0a-82d2-e2a16013ebb2
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^SK^1^Year^Direct^edu.microsoft.com_edu^Global,b3fecffc-5b70-420b-8fde-bf89a5f42e49,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^SK^1^Year^Direct^^Global,971565ee-86dd-4a54-bd9a-29763a978a54
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BO^1^Year^Direct^edu.microsoft.com_edu^Global,137600ad-a634-4add-a116-f1542bd77924,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BO^1^Year^Direct^^Global,c301531e-4499-43c0-9328-baa5097cb80b
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^MC^1^Year^Direct^edu.microsoft.com_edu^Global,54dc1b5a-8744-4341-a450-b26a3c9199ee,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^MC^1^Year^Direct^^Global,ceda196b-e9e8-4ade-9852-5d77825c14fd
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^KZ^1^Year^Direct^edu.microsoft.com_edu^Global,76496c09-74ac-461c-8d50-0510aee290c9,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^KZ^1^Year^Direct^^Global,1299a35c-a001-4663-80d5-53ad98584db6
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^HR^1^Year^Direct^edu.microsoft.com_edu^Global,e66f6fe4-835f-4022-927e-0c060298f85d,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^HR^1^Year^Direct^^Global,02bf08d6-7e9b-46d3-9dd1-a549d5e58ee8
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^HU^1^Year^Direct^edu.microsoft.com_edu^Global,2789b1e4-3018-4e94-805b-cdf4809fbee2,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^HU^1^Year^Direct^^Global,1257715a-21cb-4ef9-a6bd-798fba37d12f
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^TH^1^Year^Direct^edu.microsoft.com_edu^Global,2a2e4c7c-9214-43f5-ace6-c672a6fd5a4e,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^TH^1^Year^Direct^^Global,8e471130-9c28-4665-93e6-cdb254777550
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^BS^1^Year^Direct^edu.microsoft.com_edu^Global,5fbcd293-5e66-460c-8eb1-0ec683212864,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^BS^1^Year^Direct^^Global,866252a2-e9e0-4660-836b-5e8410038092
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^TZ^1^Year^Direct^edu.microsoft.com_edu^Global,d34429fc-4ada-45e3-8718-6f7c88ddbb0e,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^TZ^1^Year^Direct^^Global,828ce285-ee43-4b3a-867f-24243a91b942
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^BY^1^Year^Direct^edu.microsoft.com_edu^Global,c2a927bd-82d6-4a6d-af9d-833c2ed411ad,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^BY^1^Year^Direct^^Global,25a8085a-ffe5-4d5c-b0d7-3f3eb8c01ddd
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^INR^IN^1^Year^Direct^edu.microsoft.com_edu^Local,79d12f9e-01b9-4a40-8417-23a1389a4f36,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^INR^IN^1^Year^Direct^^Local,04cfb4dd-08c7-4f3d-be17-e035d62fcfcb
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^ZW^1^Year^Direct^edu.microsoft.com_edu^Global,f28543be-de3d-44ed-8e26-3828fae77536,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^ZW^1^Year^Direct^^Global,9348b034-501c-4b27-b801-94d7ad83f9cc
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^GBP^GB^1^Year^Direct^edu.microsoft.com_edu^Global,dfa2086e-6af2-46e1-8fd8-14f947e180a7,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^GBP^GB^1^Year^Direct^^Global,1f14373c-4222-4584-9ccb-3d55a9762d85
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^IL^1^Year^Direct^edu.microsoft.com_edu^Global,0b136a82-2afc-459a-9120-c0322e0045c4,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^IL^1^Year^Direct^^Global,d500b9a7-c7a0-4877-954c-27b772fe6b95
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^MY^1^Year^Direct^edu.microsoft.com_edu^Global,9fd078bc-ceb8-4a36-88dd-9353c6a32da8,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^MY^1^Year^Direct^^Global,f3cbfd45-dcf2-4b6a-8444-044437c963fe
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^ET^1^Year^Direct^edu.microsoft.com_edu^Global,f2591555-811f-46b8-80f7-f86c3cbe87e8,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^ET^1^Year^Direct^^Global,d0437a64-6e91-49f3-af00-9e6a0ebe261f
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^AUD^AU^1^Year^Direct^edu.microsoft.com_edu^Global,8afc1027-561d-444d-926c-5f40a5475883,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^AUD^AU^1^Year^Direct^^Global,a623587f-e786-4adb-8eac-8abed1775c43
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^CNY^CN^1^Year^Direct^edu.microsoft.com_edu^Global,8880db45-c0fc-453c-b05d-4a2391df738d,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^CNY^CN^1^Year^Direct^^Global,a6a2ea2f-8fe8-41ca-939d-d214ae6701e4
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^KE^1^Year^Direct^edu.microsoft.com_edu^Global,21409638-7d4a-463c-91a8-531681c1fce7,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^KE^1^Year^Direct^^Global,4ac75841-9ef4-46f2-bade-401c06d638c5
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^SN^1^Year^Direct^edu.microsoft.com_edu^Global,af2c8d06-9b7a-4b88-8efc-7461ac6b248a,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^SN^1^Year^Direct^^Global,47ee2e66-6087-4384-a93f-acfe2dada858
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^HR^1^Year^Direct^edu.microsoft.com_edu^Global,9198432f-3473-40d7-9001-06a9f87f46ac,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^HR^1^Year^Direct^^Global,5aa1e3fe-0277-4eec-90a5-dc6641523e7c
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^AO^1^Year^Direct^edu.microsoft.com_edu^Global,5b7daf5f-9196-4c5a-ba37-be27c3ce0e87,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^AO^1^Year^Direct^^Global,3588cd38-35cf-4c77-a91d-489b99118ec0
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BA^1^Year^Direct^edu.microsoft.com_edu^Global,93e8c73e-056f-44ff-86b9-d4b0836f03c2,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BA^1^Year^Direct^^Global,209fff4d-f414-450f-91d3-f0de3e3ecc33
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^PS^1^Year^Direct^edu.microsoft.com_edu^Global,55c36a21-648a-446a-afc2-01bfd2faf78a,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^PS^1^Year^Direct^^Global,27a2423b-174b-45be-8803-f6a851fd23a5
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^CHF^CH^1^Year^Direct^edu.microsoft.com_edu^Global,cde75061-eb80-4520-a191-b6e5d4b6798b,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^CHF^CH^1^Year^Direct^^Global,3149a7fc-5ac8-4b3c-b6b2-63b98e5eacb2
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^NZD^NZ^1^Year^Direct^edu.microsoft.com_edu^Global,32f37a24-e601-4b6b-99a1-ff9dddd3fc42,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^NZD^NZ^1^Year^Direct^^Global,22d6709e-46aa-4706-bac1-0a50d66abd57
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^TWD^TW^1^Year^Direct^edu.microsoft.com_edu^Global,9a0f6f63-cf2d-4d65-a3b5-1a164677357f,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^TWD^TW^1^Year^Direct^^Global,30085efc-a34d-4b2b-b806-534ace4dc62c
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^LY^1^Year^Direct^edu.microsoft.com_edu^Global,b9b4a83e-d419-46fc-85cf-2734de901998,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^LY^1^Year^Direct^^Global,c65f03b9-f1b2-4ba7-a5ef-8e572ea8d8d7
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^NZD^NZ^1^Year^Direct^edu.microsoft.com_edu^Global,549303c9-6489-4590-8afe-e94bfa50b845,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^NZD^NZ^1^Year^Direct^^Global,170bee71-b5e8-4ef5-bfb3-7ef40fc5085d
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^BM^1^Year^Direct^edu.microsoft.com_edu^Global,de9c2f1f-9b2f-4e52-a7f1-cce18abda08e,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^BM^1^Year^Direct^^Global,314bd0f6-aa33-42ab-b720-6807ad7e12f9
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^HR^1^Year^Direct^edu.microsoft.com_edu^Global,e82e2cb5-e1a7-4c70-86fb-345431d408d6,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^HR^1^Year^Direct^^Global,5cecd8ed-5677-429b-b99f-fd454be84330
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^TT^1^Year^Direct^edu.microsoft.com_edu^Global,c73abfea-73a5-4b68-b99a-06ca7f410c4e,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^TT^1^Year^Direct^^Global,0f3dde12-bab2-48d3-8bd5-dab8027bf668
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^IS^1^Year^Direct^edu.microsoft.com_edu^Global,6ae79588-b2bd-4f77-ab06-70befb9bad0e,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^IS^1^Year^Direct^^Global,cc7fe579-271d-439f-b708-e19e89f4996b
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^UZ^1^Year^Direct^edu.microsoft.com_edu^Global,4eb39c3c-9a1e-4ffa-88c5-ad90e962e6af,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^UZ^1^Year^Direct^^Global,704dfc32-856f-423a-a36b-4232ce00f21e
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^AE^1^Year^Direct^edu.microsoft.com_edu^Global,22e5c798-058d-4f1a-a7cb-d6ef438411ab,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^AE^1^Year^Direct^^Global,7c7277d0-577d-459e-a380-dd2a38192442
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^CZ^1^Year^Direct^edu.microsoft.com_edu^Global,0d6c3513-c53f-45ec-ab39-d0f135cde4bc,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^CZ^1^Year^Direct^^Global,38bbb251-a609-4204-8e61-5ea56413a937
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^MK^1^Year^Direct^edu.microsoft.com_edu^Global,d6b95dc7-9ced-4e05-a041-b1199a98615c,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^MK^1^Year^Direct^^Global,a65cf45b-50ae-4815-adad-3f0bddc0f43e
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^CW^1^Year^Direct^edu.microsoft.com_edu^Global,17c11182-abc6-4bec-81cc-8b37f2b3b7bd,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^CW^1^Year^Direct^^Global,0084c731-b7b0-4b46-9f8b-fa48d6315c11
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^JO^1^Year^Direct^edu.microsoft.com_edu^Global,b6d996cb-05e3-4456-b42c-8a30d6803125,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^JO^1^Year^Direct^^Global,87d22dce-1aaa-4139-b0d8-12765b44086c
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^SI^1^Year^Direct^edu.microsoft.com_edu^Global,c91f448c-1328-4c23-a0be-d87717a3ddec,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^SI^1^Year^Direct^^Global,9316dd7e-ba55-467f-96b9-1649e9e5d91c
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^LV^1^Year^Direct^edu.microsoft.com_edu^Global,f3703adc-5239-4aa2-bb0e-e680b1e06742,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^EUR^LV^1^Year^Direct^^Global,93ba88c9-9333-4085-8083-4e1cf96edf42
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^NOK^NO^1^Year^Direct^edu.microsoft.com_edu^Global,446c9514-54d3-484a-bb77-c182bf604eea,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^NOK^NO^1^Year^Direct^^Global,d5ee5bcc-af80-4d3c-98e0-c2ed5e962b95
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^RO^1^Year^Direct^edu.microsoft.com_edu^Global,602087ef-b18f-4426-9675-ba0d227dfda7,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^RO^1^Year^Direct^^Global,009a829e-7fd3-43e1-812c-933621dad032
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^MO^1^Year^Direct^edu.microsoft.com_edu^Global,51f3352b-45b7-47bd-bd51-0b8551a4e17f,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^MO^1^Year^Direct^^Global,24d3d50a-ad65-4091-aece-9fa9f22be040
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^LK^1^Year^Direct^edu.microsoft.com_edu^Global,25c0b427-74db-49df-9588-e1f030863920,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^LK^1^Year^Direct^^Global,a2228465-9010-466e-9ef9-56055d01d1fd
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^IDR^ID^1^Year^Direct^edu.microsoft.com_edu^Global,37803975-92ef-47a7-9a4d-8a3b960e9398,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^IDR^ID^1^Year^Direct^^Global,3291d3bc-717e-42da-80c5-3ee299448298
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^INR^IN^1^Year^Direct^edu.microsoft.com_edu^Global,27b6e275-a754-4170-9c34-7d58eb1cc012,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^INR^IN^1^Year^Direct^^Global,eb0e0384-1b09-4829-93ce-85bea9324aa8
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^MU^1^Year^Direct^edu.microsoft.com_edu^Global,a3c1cb29-0aa1-4f33-af38-6afeb4d2e540,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^MU^1^Year^Direct^^Global,d41751a7-dc9e-4adb-afe9-0eef3f003130
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^US^1^Year^Direct^edu.microsoft.com_edu^Global,4d815508-c3ee-4f65-9d02-66a3350d5a5d,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^US^1^Year^Direct^^Global,0a2d94f5-af30-491c-90a9-3013711116d0
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^IQ^1^Year^Direct^edu.microsoft.com_edu^Global,8d0f9cf3-69d1-4f7b-b06f-a3affe2f9764,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^USD^IQ^1^Year^Direct^^Global,9d1e00aa-740c-4efe-89f3-7c76866055c9
10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^LV^1^Year^Direct^edu.microsoft.com_edu^Global,3bddeaee-cd3f-4bd8-8afb-e68269dbb462,10071bda-c2ff-462c-bbf7-886d939e6719^Annually^EUR^LV^1^Year^Direct^^Global,9127f4c5-6a2f-44ee-a88d-226c1f8060ff
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^TZ^1^Year^Direct^edu.microsoft.com_edu^Global,f4ea8316-5af3-4055-b528-9e9a575c3822,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^TZ^1^Year^Direct^^Global,a19de148-f351-4051-87bc-32ae8b6ba69b
10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BD^1^Year^Direct^edu.microsoft.com_edu^Global,c88648a5-66af-4982-94cd-0fc478b75f4d,10071bda-c2ff-462c-bbf7-886d939e6719^Monthly^USD^BD^1^Year^Direct^^Global,104daf1e-7583-4e96-a62e-2469e420b121
